trace_id,timestamp,fecha,hora,franja,sonda_id,sonda_nombre,isp,asn_origen,ubicacion,tipo_sonda,ip_origen_observada,dst_ip,sitio_web,msm_id,destination_ip_responded_raw,respondio_destino,ultimo_hop_configurado,ultimo_hop_respondiente,hops_respondientes_unicos,rtt_destino_ms,firma_ip,tiene_hop_255,firma_asn,ultimo_asn_antes_destino
trace-180880311-1014400-1783951546-622,2026-07-13 10:05:46,2026-07-13,10:05:46,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.190,150.185.169.243,Intranet ULA,180880311,True,True,16.0,16.0,15,33.1315,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS263703 > AS23007,AS23007
trace-180880311-1003784-1783908342-623,2026-07-12 22:05:42,2026-07-12,22:05:42,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,150.185.169.243,Intranet ULA,180880311,False,False,18.0,13.0,12,,172.18.0.1 > 10.10.80.1 > 186.24.57.241 > 10.4.36.1 > 10.229.55.97 > 172.16.32.27 > 172.24.1.201 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254,True,AS6306 > AS263703,AS263703
trace-180880311-1003784-1783951541-624,2026-07-13 10:05:41,2026-07-13,10:05:41,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,150.185.169.243,Intranet ULA,180880311,True,True,15.0,15.0,13,33.5145,172.18.0.1 > 10.10.80.1 > 186.24.57.241 > 10.4.36.1 > 10.229.55.97 > 172.16.32.27 > 172.24.1.201 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS6306 > AS263703 > AS23007,AS23007
trace-180880311-32877-1783821930-625,2026-07-11 22:05:30,2026-07-11,22:05:30,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,150.185.169.243,Intranet ULA,180880311,False,False,10.0,5.0,3,,192.168.1.1 > 38.25.128.1 > 206.41.108.77,True,AS61461,AS61461
trace-180880311-32877-1783865136-626,2026-07-12 10:05:36,2026-07-12,10:05:36,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,150.185.169.243,Intranet ULA,180880311,True,True,10.0,5.0,3,80.225,192.168.1.1 > 38.25.128.1 > 206.41.108.77 > 150.185.169.243,True,AS61461,AS61461
trace-180880311-6978-1783864979-627,2026-07-12 10:02:59,2026-07-12,10:02:59,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,150.185.169.243,Intranet ULA,180880311,True,True,8.0,3.0,3,13.336,156.154.123.253 > 200.25.30.134 > 206.223.124.135 > 150.185.169.243,True,AS16552 > AS7195,AS7195
trace-180880311-1011292-1783821941-628,2026-07-11 22:05:41,2026-07-11,22:05:41,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,150.185.169.243,Intranet ULA,180880311,False,False,15.0,10.0,7,,172.17.0.1 > 186.69.158.97 > 10.200.36.106 > 10.104.201.142 > 204.199.157.161 > 195.12.254.54 > 62.115.177.15,True,AS14522 > AS3549 > AS1299,AS1299
trace-180880311-1011292-1783865136-629,2026-07-12 10:05:36,2026-07-12,10:05:36,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,150.185.169.243,Intranet ULA,180880311,True,True,15.0,10.0,6,75.763,172.17.0.1 > 186.69.158.97 > 10.200.36.106 > 10.104.201.142 > 204.199.157.161 > 62.115.177.15 > 150.185.169.243,True,AS14522 > AS3549 > AS1299,AS1299
trace-180880311-1003784-1783821944-630,2026-07-11 22:05:44,2026-07-11,22:05:44,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,150.185.169.243,Intranet ULA,180880311,False,False,18.0,13.0,12,,172.18.0.1 > 10.10.80.1 > 186.24.57.241 > 10.4.36.1 > 10.229.55.97 > 172.16.32.27 > 172.24.1.201 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254,True,AS6306 > AS263703,AS263703
trace-180880311-1003784-1783865140-631,2026-07-12 10:05:40,2026-07-12,10:05:40,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,150.185.169.243,Intranet ULA,180880311,True,True,15.0,15.0,13,14.288,172.18.0.1 > 10.10.80.1 > 186.24.57.241 > 10.4.36.1 > 10.229.55.97 > 172.16.32.27 > 172.24.1.201 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS6306 > AS263703 > AS23007,AS23007
trace-180880311-1014400-1783821949-632,2026-07-11 22:05:49,2026-07-11,22:05:49,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.96,150.185.169.243,Intranet ULA,180880311,False,False,19.0,14.0,14,,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254,True,AS263703,AS263703
trace-180880311-1014400-1783865148-633,2026-07-12 10:05:48,2026-07-12,10:05:48,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.96,150.185.169.243,Intranet ULA,180880311,True,True,16.0,16.0,15,13.822,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS263703 > AS23007,AS23007
trace-180880311-1010206-1783821987-634,2026-07-11 22:06:27,2026-07-11,22:06:27,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,150.185.169.243,Intranet ULA,180880311,False,False,13.0,8.0,6,,192.168.3.1 > 99.26.108.1 > 99.167.39.228 > 12.240.214.238 > 62.115.196.64 > 62.115.177.15,True,AS7018 > AS1299,AS1299
trace-180880311-1010206-1783865191-635,2026-07-12 10:06:31,2026-07-12,10:06:31,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,150.185.169.243,Intranet ULA,180880311,True,True,13.0,8.0,6,50.819,192.168.3.1 > 99.26.108.1 > 99.167.39.228 > 12.240.214.238 > 62.115.196.64 > 62.115.177.15 > 150.185.169.243,True,AS7018 > AS1299,AS1299
trace-180880311-1011292-1783735549-636,2026-07-10 22:05:49,2026-07-10,22:05:49,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,150.185.169.243,Intranet ULA,180880311,True,True,15.0,10.0,7,80.978,172.17.0.1 > 186.69.158.97 > 10.200.36.106 > 10.104.201.142 > 200.69.177.42 > 204.199.157.161 > 62.115.177.15 > 150.185.169.243,True,AS14522 > AS3549 > AS1299,AS1299
trace-180880311-1011292-1783778748-637,2026-07-11 10:05:48,2026-07-11,10:05:48,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,150.185.169.243,Intranet ULA,180880311,True,True,15.0,10.0,7,80.94,172.17.0.1 > 186.69.158.97 > 10.200.36.106 > 10.104.201.142 > 200.69.177.42 > 204.199.157.161 > 62.115.177.15 > 150.185.169.243,True,AS14522 > AS3549 > AS1299,AS1299
trace-180880311-1003784-1783735542-638,2026-07-10 22:05:42,2026-07-10,22:05:42,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,150.185.169.243,Intranet ULA,180880311,True,True,15.0,15.0,13,14.404,172.18.0.1 > 10.10.80.1 > 186.24.57.241 > 10.4.36.1 > 10.229.55.97 > 172.16.32.27 > 172.24.1.201 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS6306 > AS263703 > AS23007,AS23007
trace-180880311-1003784-1783778747-639,2026-07-11 10:05:47,2026-07-11,10:05:47,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,150.185.169.243,Intranet ULA,180880311,True,True,15.0,15.0,13,14.32,172.18.0.1 > 10.10.80.1 > 186.24.57.241 > 10.4.36.1 > 10.229.55.97 > 172.16.32.27 > 172.24.1.201 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS6306 > AS263703 > AS23007,AS23007
trace-180880311-1014400-1783735543-640,2026-07-10 22:05:43,2026-07-10,22:05:43,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.96,150.185.169.243,Intranet ULA,180880311,True,True,16.0,16.0,15,18.844,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS263703 > AS23007,AS23007
trace-180880311-1014400-1783778749-641,2026-07-11 10:05:49,2026-07-11,10:05:49,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.96,150.185.169.243,Intranet ULA,180880311,True,True,16.0,16.0,15,13.561,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS263703 > AS23007,AS23007
trace-180880311-6978-1783735378-642,2026-07-10 22:02:58,2026-07-10,22:02:58,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,150.185.169.243,Intranet ULA,180880311,True,True,8.0,3.0,3,19.483,156.154.123.253 > 200.25.30.134 > 206.223.124.135 > 150.185.169.243,True,AS16552 > AS7195,AS7195
trace-180880311-6978-1783778581-643,2026-07-11 10:03:01,2026-07-11,10:03:01,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,150.185.169.243,Intranet ULA,180880311,True,True,8.0,3.0,3,19.4,156.154.123.253 > 200.25.30.134 > 206.223.124.135 > 150.185.169.243,True,AS16552 > AS7195,AS7195
trace-180880311-1010206-1783735595-644,2026-07-10 22:06:35,2026-07-10,22:06:35,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,150.185.169.243,Intranet ULA,180880311,True,True,13.0,8.0,7,49.156,192.168.3.1 > 99.26.108.1 > 99.167.39.228 > 12.240.214.238 > 32.130.89.3 > 62.115.196.64 > 62.115.177.15 > 150.185.169.243,True,AS7018 > AS1299,AS1299
trace-180880311-1010206-1783778784-645,2026-07-11 10:06:24,2026-07-11,10:06:24,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,150.185.169.243,Intranet ULA,180880311,True,True,13.0,8.0,6,49.934,192.168.3.1 > 99.26.108.1 > 99.167.39.228 > 12.240.214.238 > 62.115.196.64 > 62.115.177.15 > 150.185.169.243,True,AS7018 > AS1299,AS1299
trace-180880311-32877-1783735532-646,2026-07-10 22:05:32,2026-07-10,22:05:32,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,150.185.169.243,Intranet ULA,180880311,True,True,10.0,5.0,3,80.771,192.168.1.1 > 38.25.128.1 > 206.41.108.77 > 150.185.169.243,True,AS61461,AS61461
trace-180880311-32877-1783778739-647,2026-07-11 10:05:39,2026-07-11,10:05:39,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,150.185.169.243,Intranet ULA,180880311,True,True,10.0,5.0,3,80.886,192.168.1.1 > 38.25.128.1 > 206.41.108.77 > 150.185.169.243,True,AS61461,AS61461
trace-180880311-32877-1784167539-648,2026-07-15 22:05:39,2026-07-15,22:05:39,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,150.185.169.243,Intranet ULA,180880311,False,False,10.0,5.0,3,,192.168.1.1 > 38.25.128.1 > 206.41.108.77,True,AS61461,AS61461
trace-180880311-32877-1784210728-649,2026-07-16 10:05:28,2026-07-16,10:05:28,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,150.185.169.243,Intranet ULA,180880311,True,True,10.0,5.0,3,87.162,192.168.1.1 > 38.25.128.1 > 206.41.108.77 > 150.185.169.243,True,AS61461,AS61461
trace-180880311-1014400-1784167538-650,2026-07-15 22:05:38,2026-07-15,22:05:38,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.190,150.185.169.243,Intranet ULA,180880311,False,False,19.0,14.0,14,,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254,True,AS263703,AS263703
trace-180880311-1014400-1784210747-651,2026-07-16 10:05:47,2026-07-16,10:05:47,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.190,150.185.169.243,Intranet ULA,180880311,True,True,16.0,16.0,15,13.706,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS263703 > AS23007,AS23007
trace-180880311-1011292-1784167548-652,2026-07-15 22:05:48,2026-07-15,22:05:48,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,150.185.169.243,Intranet ULA,180880311,False,False,15.0,10.0,7,,172.17.0.1 > 186.69.158.97 > 10.200.36.106 > 10.104.201.142 > 200.69.177.42 > 204.199.157.161 > 62.115.177.15,True,AS14522 > AS3549 > AS1299,AS1299
trace-180880311-1011292-1784210744-653,2026-07-16 10:05:44,2026-07-16,10:05:44,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,150.185.169.243,Intranet ULA,180880311,True,True,15.0,10.0,7,86.717,172.17.0.1 > 186.69.158.97 > 10.200.36.106 > 10.104.201.142 > 204.199.157.161 > 195.12.254.54 > 62.115.177.15 > 150.185.169.243,True,AS14522 > AS3549 > AS1299,AS1299
trace-180880311-1010206-1784167584-654,2026-07-15 22:06:24,2026-07-15,22:06:24,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,150.185.169.243,Intranet ULA,180880311,False,False,13.0,8.0,6,,192.168.3.1 > 99.26.108.1 > 99.167.39.228 > 12.240.214.238 > 62.115.196.64 > 62.115.177.15,True,AS7018 > AS1299,AS1299
trace-180880311-1010206-1784210792-655,2026-07-16 10:06:32,2026-07-16,10:06:32,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,150.185.169.243,Intranet ULA,180880311,True,True,13.0,8.0,6,60.021,192.168.3.1 > 99.26.108.1 > 99.167.39.228 > 12.240.214.238 > 62.115.196.64 > 62.115.177.15 > 150.185.169.243,True,AS7018 > AS1299,AS1299
trace-180880311-6978-1784167388-656,2026-07-15 22:03:08,2026-07-15,22:03:08,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,150.185.169.243,Intranet ULA,180880311,False,False,8.0,3.0,3,,156.154.123.253 > 200.25.30.134 > 206.223.124.135,True,AS16552 > AS7195,AS7195
trace-180880311-6978-1784210586-657,2026-07-16 10:03:06,2026-07-16,10:03:06,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,150.185.169.243,Intranet ULA,180880311,True,True,8.0,3.0,3,23.741,156.154.123.253 > 200.25.30.134 > 206.223.124.135 > 150.185.169.243,True,AS16552 > AS7195,AS7195
trace-180880311-1003784-1784167541-658,2026-07-15 22:05:41,2026-07-15,22:05:41,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,150.185.169.243,Intranet ULA,180880311,False,False,20.0,15.0,14,,172.18.0.1 > 10.10.80.1 > 186.24.57.241 > 10.4.36.1 > 10.229.55.97 > 172.16.32.27 > 172.24.1.201 > 172.24.1.186 > 172.24.1.186 > 172.23.0.165 > 172.24.1.157 > 172.24.0.126 > 172.24.0.133 > 190.97.228.254,True,AS6306 > AS263703,AS263703
trace-180880311-1003784-1784210737-659,2026-07-16 10:05:37,2026-07-16,10:05:37,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,150.185.169.243,Intranet ULA,180880311,True,True,17.0,17.0,15,34.201,172.18.0.1 > 10.10.80.1 > 186.24.57.241 > 10.4.36.1 > 10.229.55.97 > 172.16.32.27 > 172.24.1.201 > 172.24.1.186 > 172.24.1.186 > 172.23.0.165 > 172.24.1.157 > 172.24.0.126 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS6306 > AS263703 > AS23007,AS23007
trace-180880311-1014400-1784081145-660,2026-07-14 22:05:45,2026-07-14,22:05:45,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.190,150.185.169.243,Intranet ULA,180880311,False,False,19.0,14.0,14,,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254,True,AS263703,AS263703
trace-180880311-1014400-1784124348-661,2026-07-15 10:05:48,2026-07-15,10:05:48,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.190,150.185.169.243,Intranet ULA,180880311,True,True,16.0,16.0,15,29.5095,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS263703 > AS23007,AS23007
trace-180880311-1011292-1784081143-662,2026-07-14 22:05:43,2026-07-14,22:05:43,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,150.185.169.243,Intranet ULA,180880311,False,False,15.0,10.0,6,,172.17.0.1 > 186.69.158.97 > 10.200.36.106 > 10.104.201.142 > 204.199.157.161 > 62.115.177.15,True,AS14522 > AS3549 > AS1299,AS1299
trace-180880311-1011292-1784124348-663,2026-07-15 10:05:48,2026-07-15,10:05:48,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,150.185.169.243,Intranet ULA,180880311,True,True,15.0,10.0,6,94.674,172.17.0.1 > 186.69.158.97 > 10.200.36.106 > 10.104.201.142 > 204.199.157.161 > 62.115.177.15 > 150.185.169.243,True,AS14522 > AS3549 > AS1299,AS1299
trace-180880311-1010206-1784081182-664,2026-07-14 22:06:22,2026-07-14,22:06:22,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,150.185.169.243,Intranet ULA,180880311,False,False,13.0,8.0,7,,192.168.3.1 > 99.26.108.1 > 99.167.39.228 > 12.240.214.238 > 32.130.89.3 > 62.115.196.64 > 62.115.177.15,True,AS7018 > AS1299,AS1299
trace-180880311-1010206-1784124382-665,2026-07-15 10:06:22,2026-07-15,10:06:22,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,150.185.169.243,Intranet ULA,180880311,True,True,13.0,8.0,6,68.328,192.168.3.1 > 99.26.108.1 > 99.167.39.228 > 12.240.214.238 > 62.115.196.64 > 62.115.177.15 > 150.185.169.243,True,AS7018 > AS1299,AS1299
trace-180880311-32877-1784081140-666,2026-07-14 22:05:40,2026-07-14,22:05:40,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,150.185.169.243,Intranet ULA,180880311,False,False,10.0,5.0,3,,192.168.1.1 > 38.25.128.1 > 206.41.108.77,True,AS61461,AS61461
trace-180880311-32877-1784124334-667,2026-07-15 10:05:34,2026-07-15,10:05:34,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.177.234,150.185.169.243,Intranet ULA,180880311,True,True,10.0,5.0,3,98.774,192.168.1.1 > 38.25.128.1 > 206.41.108.77 > 150.185.169.243,True,AS61461,AS61461
trace-180880311-6978-1784080978-668,2026-07-14 22:02:58,2026-07-14,22:02:58,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,150.185.169.243,Intranet ULA,180880311,False,False,14.0,9.0,5,,156.154.123.253 > 200.25.30.134 > 206.223.124.135 > 179.1.65.78 > 190.97.228.254,True,AS16552 > AS7195 > AS18678 > AS263703,AS263703
trace-180880311-6978-1784124184-669,2026-07-15 10:03:04,2026-07-15,10:03:04,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,150.185.169.243,Intranet ULA,180880311,True,True,8.0,3.0,3,27.386,156.154.123.253 > 200.25.30.134 > 206.223.124.135 > 150.185.169.243,True,AS16552 > AS7195,AS7195
trace-180880311-1003784-1784081145-670,2026-07-14 22:05:45,2026-07-14,22:05:45,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,150.185.169.243,Intranet ULA,180880311,False,False,18.0,13.0,12,,172.18.0.1 > 10.10.80.1 > 186.24.57.241 > 10.4.36.1 > 10.229.55.97 > 172.16.32.27 > 172.24.1.201 > 172.24.1.186 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254,True,AS6306 > AS263703,AS263703
trace-180880311-1003784-1784124335-671,2026-07-15 10:05:35,2026-07-15,10:05:35,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,150.185.169.243,Intranet ULA,180880311,True,True,15.0,15.0,12,33.533,172.18.0.1 > 10.10.80.1 > 186.24.57.241 > 10.4.36.1 > 10.229.55.97 > 172.16.32.27 > 172.31.255.41 > 172.24.1.186 > 172.24.0.122 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS6306 > AS263703 > AS23007,AS23007
trace-180880311-1011292-1783994739-672,2026-07-13 22:05:39,2026-07-13,22:05:39,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,150.185.169.243,Intranet ULA,180880311,False,False,15.0,10.0,7,,172.17.0.1 > 186.69.158.97 > 10.200.36.106 > 10.104.201.142 > 200.69.177.42 > 204.199.157.161 > 62.115.177.15,True,AS14522 > AS3549 > AS1299,AS1299
trace-180880311-1011292-1784037935-673,2026-07-14 10:05:35,2026-07-14,10:05:35,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,150.185.169.243,Intranet ULA,180880311,True,True,15.0,10.0,7,101.728,172.17.0.1 > 186.69.158.97 > 10.200.36.106 > 10.104.201.142 > 204.199.157.161 > 195.12.254.54 > 62.115.177.15 > 150.185.169.243,True,AS14522 > AS3549 > AS1299,AS1299
trace-180880311-1014400-1783994742-674,2026-07-13 22:05:42,2026-07-13,22:05:42,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.190,150.185.169.243,Intranet ULA,180880311,False,False,21.0,16.0,16,,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.23.0.165 > 172.24.1.157 > 172.24.0.126 > 172.24.0.133 > 190.97.228.254,True,AS263703,AS263703
trace-180880311-1014400-1784037945-675,2026-07-14 10:05:45,2026-07-14,10:05:45,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.190,150.185.169.243,Intranet ULA,180880311,True,True,18.0,18.0,17,33.3145,192.168.122.1 > 172.16.0.1 > 10.27.0.1 > 172.19.0.137 > 172.19.0.130 > 172.19.0.161 > 172.30.101.10 > 154.39.137.1 > 172.31.255.9 > 172.24.1.186 > 172.24.1.186 > 172.23.0.165 > 172.24.1.157 > 172.24.0.126 > 172.24.0.133 > 190.97.228.254 > 150.185.169.243,False,AS263703 > AS23007,AS23007
trace-180880311-1010206-1783994792-676,2026-07-13 22:06:32,2026-07-13,22:06:32,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,150.185.169.243,Intranet ULA,180880311,False,False,13.0,8.0,7,,192.168.3.1 > 99.26.108.1 > 99.167.39.228 > 12.240.214.238 > 32.130.89.3 > 62.115.196.64 > 62.115.177.15,True,AS7018 > AS1299,AS1299
