execution_id,timestamp,fecha,hora,franja,sonda_id,sonda_nombre,isp,asn_origen,ubicacion,tipo_sonda,ip_origen_observada,src_addr,dst_ip,sitio_web,msm_id,sent,rcvd,estado_ping,alcanzable_icmp,packet_loss_pct,rtt_exec_ms,rtt_avg_ripe_ms,rtt_min_ripe_ms,rtt_max_ripe_ms,n_rtt_validos
ping-180090806-6978-1785765912-3415,2026-08-03 10:05:12,2026-08-03,10:05:12,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,18.804924666666665,18.804924666666665,14.329662,23.766728,3
ping-180090806-1010206-1785722643-3416,2026-08-02 22:04:03,2026-08-02,22:04:03,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,54.83082266666667,54.83082266666667,53.953233,55.550406,3
ping-180090806-1010206-1785765849-3417,2026-08-03 10:04:09,2026-08-03,10:04:09,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,2,2,Respuesta completa,True,0.0,81.7888585,81.7888585,81.435598,82.142119,2
ping-180090806-1003784-1785722465-3418,2026-08-02 22:01:05,2026-08-02,22:01:05,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,58.98458933333333,58.98458933333333,58.667108,59.240412,3
ping-180090806-1003784-1785765673-3419,2026-08-03 10:01:13,2026-08-03,10:01:13,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,72.62764,72.62764,67.583008,77.721925,3
ping-180090806-32877-1785722787-3420,2026-08-02 22:06:27,2026-08-02,22:06:27,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-32877-1785765988-3421,2026-08-03 10:06:28,2026-08-03,10:06:28,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1011292-1785722470-3422,2026-08-02 22:01:10,2026-08-02,22:01:10,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,97.42642566666666,97.42642566666666,97.0496,97.767986,3
ping-180090806-1011292-1785765672-3423,2026-08-03 10:01:12,2026-08-03,10:01:12,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,2,2,Respuesta completa,True,0.0,91.55447749999999,91.55447749999999,89.028285,94.08067,2
ping-180090806-7594-1785722600-3424,2026-08-02 22:03:20,2026-08-02,22:03:20,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,60.15389133333334,60.15389133333334,60.075201,60.230406,3
ping-180090806-7594-1785765798-3425,2026-08-03 10:03:18,2026-08-03,10:03:18,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,2,2,Respuesta completa,True,0.0,71.8586635,71.8586635,70.98558,72.731747,2
ping-180090806-1014400-1785722478-3426,2026-08-02 22:01:18,2026-08-02,22:01:18,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1014400-1785765679-3427,2026-08-03 10:01:19,2026-08-03,10:01:19,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1003784-1785679272-3428,2026-08-02 10:01:12,2026-08-02,10:01:12,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,59.28047166666667,59.28047166666667,59.012265,59.653141,3
ping-180090806-1010206-1785679452-3429,2026-08-02 10:04:12,2026-08-02,10:04:12,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,53.745123,53.745123,52.502624,55.062801,3
ping-180090806-32877-1785679588-3430,2026-08-02 10:06:28,2026-08-02,10:06:28,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1014400-1785679270-3431,2026-08-02 10:01:10,2026-08-02,10:01:10,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1011292-1785679272-3432,2026-08-02 10:01:12,2026-08-02,10:01:12,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,95.57750833333334,95.57750833333334,95.47512,95.772878,3
ping-180090806-7594-1785679397-3433,2026-08-02 10:03:17,2026-08-02,10:03:17,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,60.08721666666667,60.08721666666667,60.049113,60.150127,3
ping-180090806-6978-1785679503-3434,2026-08-02 10:05:03,2026-08-02,10:05:03,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,13.184738000000001,13.184738000000001,13.093319,13.306196,3
ping-180090806-1003784-1785938476-3435,2026-08-05 10:01:16,2026-08-05,10:01:16,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,69.796085,69.796085,65.406716,73.404538,3
ping-180090806-1011292-1785938478-3436,2026-08-05 10:01:18,2026-08-05,10:01:18,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,100.21364433333333,100.21364433333333,97.910951,102.086877,3
ping-180090806-1014400-1785938478-3437,2026-08-05 10:01:18,2026-08-05,10:01:18,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-7594-1785938606-3438,2026-08-05 10:03:26,2026-08-05,10:03:26,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,66.69045366666667,66.69045366666667,63.135748,73.714205,3
ping-180090806-1010206-1785938655-3439,2026-08-05 10:04:15,2026-08-05,10:04:15,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,76.37829866666667,76.37829866666667,65.069506,82.27302,3
ping-180090806-6978-1785938705-3440,2026-08-05 10:05:05,2026-08-05,10:05:05,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,25.28943133333333,25.28943133333333,13.842555,33.90192,3
ping-180090806-32877-1785938783-3441,2026-08-05 10:06:23,2026-08-05,10:06:23,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1003784-1785981668-3442,2026-08-05 22:01:08,2026-08-05,22:01:08,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,54.799462,54.799462,54.661721,54.922474,3
ping-180090806-1011292-1785981669-3443,2026-08-05 22:01:09,2026-08-05,22:01:09,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,75.21293666666668,75.21293666666668,75.014474,75.487362,3
ping-180090806-1014400-1785981677-3444,2026-08-05 22:01:17,2026-08-05,22:01:17,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-7594-1785981800-3445,2026-08-05 22:03:20,2026-08-05,22:03:20,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,60.12630866666667,60.12630866666667,60.05409,60.184826,3
ping-180090806-1010206-1785981854-3446,2026-08-05 22:04:14,2026-08-05,22:04:14,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,62.77692066666666,62.77692066666666,61.906534,63.690172,3
ping-180090806-6978-1785981906-3447,2026-08-05 22:05:06,2026-08-05,22:05:06,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,13.474531999999998,13.474531999999998,13.151993,13.900757,3
ping-180090806-32877-1785981996-3448,2026-08-05 22:06:36,2026-08-05,22:06:36,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1003784-1786024878-3449,2026-08-06 10:01:18,2026-08-06,10:01:18,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,73.590733,73.590733,72.516171,74.247727,3
ping-180090806-1011292-1786024869-3450,2026-08-06 10:01:09,2026-08-06,10:01:09,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,2,Respuesta parcial,True,33.33333333333333,94.75010449999999,94.75010449999999,94.664669,94.83554,2
ping-180090806-1014400-1786024870-3451,2026-08-06 10:01:10,2026-08-06,10:01:10,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-7594-1786024996-3452,2026-08-06 10:03:16,2026-08-06,10:03:16,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,78.66108933333332,78.66108933333332,73.566967,81.229683,3
ping-180090806-1010206-1786025041-3453,2026-08-06 10:04:01,2026-08-06,10:04:01,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,3,2,Respuesta parcial,True,33.33333333333333,83.9746725,83.9746725,83.737023,84.212322,2
ping-180090806-6978-1786025103-3454,2026-08-06 10:05:03,2026-08-06,10:05:03,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,24.635315333333335,24.635315333333335,13.608812,33.202147,3
ping-180090806-32877-1786025189-3455,2026-08-06 10:06:29,2026-08-06,10:06:29,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1003784-1786068068-3456,2026-08-06 22:01:08,2026-08-06,22:01:08,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,57.77486833333333,57.77486833333333,54.76225,63.258187,3
ping-180090806-1011292-1786068072-3457,2026-08-06 22:01:12,2026-08-06,22:01:12,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,75.44096466666666,75.44096466666666,75.164164,75.695198,3
ping-180090806-1014400-1786068074-3458,2026-08-06 22:01:14,2026-08-06,22:01:14,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-7594-1786068207-3459,2026-08-06 22:03:27,2026-08-06,22:03:27,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,61.72829866666667,61.72829866666667,61.647103,61.842974,3
ping-180090806-1010206-1786068246-3460,2026-08-06 22:04:06,2026-08-06,22:04:06,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,64.202108,64.202108,63.203598,65.241717,3
ping-180090806-6978-1786068312-3461,2026-08-06 22:05:12,2026-08-06,22:05:12,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,13.624086333333333,13.624086333333333,13.217558,13.996502,3
ping-180090806-32877-1786068385-3462,2026-08-06 22:06:25,2026-08-06,22:06:25,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1003784-1786111275-3463,2026-08-07 10:01:15,2026-08-07,10:01:15,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,54.551948333333335,54.551948333333335,54.41152,54.722767,3
ping-180090806-1011292-1786111278-3464,2026-08-07 10:01:18,2026-08-07,10:01:18,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,79.589158,79.589158,75.187369,88.193533,3
ping-180090806-1014400-1786111265-3465,2026-08-07 10:01:05,2026-08-07,10:01:05,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-7594-1786111402-3466,2026-08-07 10:03:22,2026-08-07,10:03:22,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,62.64284733333333,62.64284733333333,61.51416,64.859739,3
ping-180090806-1010206-1786111448-3467,2026-08-07 10:04:08,2026-08-07,10:04:08,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,64.78275066666667,64.78275066666667,64.005075,66.108064,3
ping-180090806-6978-1786111500-3468,2026-08-07 10:05:00,2026-08-07,10:05:00,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,13.108772,13.108772,12.975747,13.233326,3
ping-180090806-32877-1786111586-3469,2026-08-07 10:06:26,2026-08-07,10:06:26,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1003784-1786154475-3470,2026-08-07 22:01:15,2026-08-07,22:01:15,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,54.797394999999995,54.797394999999995,54.611638,54.989474,3
ping-180090806-1011292-1786154468-3471,2026-08-07 22:01:08,2026-08-07,22:01:08,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,75.35384266666667,75.35384266666667,74.99835,75.658885,3
ping-180090806-1014400-1786154477-3472,2026-08-07 22:01:17,2026-08-07,22:01:17,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-7594-1786154604-3473,2026-08-07 22:03:24,2026-08-07,22:03:24,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,62.748665666666675,62.748665666666675,61.743549,63.305269,3
ping-180090806-1010206-1786154650-3474,2026-08-07 22:04:10,2026-08-07,22:04:10,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,63.429455,63.429455,62.875706,64.163655,3
ping-180090806-6978-1786154701-3475,2026-08-07 22:05:01,2026-08-07,22:05:01,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,13.165496666666668,13.165496666666668,13.070227,13.309643,3
ping-180090806-32877-1786154783-3476,2026-08-07 22:06:23,2026-08-07,22:06:23,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1003784-1786197677-3477,2026-08-08 10:01:17,2026-08-08,10:01:17,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,67.02238133333333,67.02238133333333,66.964004,67.069271,3
ping-180090806-1011292-1786197667-3478,2026-08-08 10:01:07,2026-08-08,10:01:07,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,72.70686733333334,72.70686733333334,72.56501,72.884064,3
ping-180090806-1014400-1786197677-3479,2026-08-08 10:01:17,2026-08-08,10:01:17,Matutina (~10:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-7594-1786197802-3480,2026-08-08 10:03:22,2026-08-08,10:03:22,Matutina (~10:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,63.782466666666664,63.782466666666664,63.76551,63.809682,3
ping-180090806-1010206-1786197846-3481,2026-08-08 10:04:06,2026-08-08,10:04:06,Matutina (~10:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,65.20795566666666,65.20795566666666,63.953031,67.653138,3
ping-180090806-6978-1786197909-3482,2026-08-08 10:05:09,2026-08-08,10:05:09,Matutina (~10:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,62.49836933333333,62.49836933333333,60.966859,65.441678,3
ping-180090806-32877-1786197990-3483,2026-08-08 10:06:30,2026-08-08,10:06:30,Matutina (~10:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1003784-1786240876-3484,2026-08-08 22:01:16,2026-08-08,22:01:16,Nocturna (~22:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,64.88023933333334,64.88023933333334,64.745163,65.025064,3
ping-180090806-1011292-1786240875-3485,2026-08-08 22:01:15,2026-08-08,22:01:15,Nocturna (~22:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,72.78577466666667,72.78577466666667,72.525344,72.984064,3
ping-180090806-1014400-1786240874-3486,2026-08-08 22:01:14,2026-08-08,22:01:14,Nocturna (~22:00),1014400,NetUno (Caracas),NetUno,AS11562,"Caracas, Venezuela",Nacional,190.6.19.232,192.168.122.242,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-7594-1786241003-3487,2026-08-08 22:03:23,2026-08-08,22:03:23,Nocturna (~22:00),7594,Inter (Barquisimeto),Inter / Corporación Telemic,AS21826,"Barquisimeto, Venezuela",Nacional,200.82.230.154,200.82.230.154,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,61.51109033333333,61.51109033333333,61.495127,61.534836,3
ping-180090806-1010206-1786241042-3488,2026-08-08 22:04:02,2026-08-08,22:04:02,Nocturna (~22:00),1010206,AT&T (Miami),"AT&T Enterprises, LLC",AS7018,"Miami, Estados Unidos",Internacional,99.26.108.135,192.168.3.238,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,65.759191,65.759191,65.344967,66.351471,3
ping-180090806-6978-1786241100-3489,2026-08-08 22:05:00,2026-08-08,22:05:00,Nocturna (~22:00),6978,Tiggee (Bogotá),Tiggee LLC,AS16552,"Bogotá, Colombia",Internacional,156.154.123.254,156.154.123.254,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,61.04657533333333,61.04657533333333,60.90899,61.124675,3
ping-180090806-32877-1786241194-3490,2026-08-08 22:06:34,2026-08-08,22:06:34,Nocturna (~22:00),32877,Airtek (Maracaibo),Airtek Solutions C.A.,AS61461,"Maracaibo, Venezuela",Nacional,38.25.249.223,192.168.1.186,190.168.5.17,Saber ULA,180090806,3,0,Sin respuesta,False,100.0,,,,,0
ping-180090806-1003784-1786284066-3491,2026-08-09 10:01:06,2026-08-09,10:01:06,Matutina (~10:00),1003784,Movistar (Maracay),Telefónica Venezolana,AS6306,"Maracay, Venezuela",Nacional,186.24.57.243,172.18.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,64.88389433333333,64.88389433333333,64.738194,65.069553,3
ping-180090806-1011292-1786284073-3492,2026-08-09 10:01:13,2026-08-09,10:01:13,Matutina (~10:00),1011292,Satnet (Quito),Satnet,AS14522,"Quito, Ecuador",Internacional,186.69.158.99,172.17.0.2,190.168.5.17,Saber ULA,180090806,3,3,Respuesta completa,True,0.0,72.74082933333334,72.74082933333334,72.612305,72.966989,3
